,0,1,2,3
2099,1.0033525428086525e-07,1.7249726785242703e-11,8.326763910511202e-15,1.967662252812092e-18
2116,8.104243407135827e-08,1.5320444764291715e-11,6.8644197667077305e-15,1.6944862442609802e-18
2118,9.854502864757973e-08,1.707070422191413e-11,8.191069598197447e-15,1.9423136159826367e-18
2119,9.30947014595463e-08,1.6525671503110715e-11,7.777949382558599e-15,1.8651399000429165e-18
2120,1.000746541296085e-07,1.7223666770117028e-11,8.307011116418567e-15,1.963972294144824e-18
2123,5.4246463800716855e-08,1.2640847737233362e-11,4.83335692689511e-15,1.3150696465691487e-18
2130,7.750243863778472e-08,1.49664452209343e-11,6.596097585960602e-15,1.6443618035451423e-18
2136,1.0502838020472446e-07,1.771903937762866e-11,8.68249029661547e-15,2.034114404109066e-18
2138,9.021678742355924e-08,1.6237880099511978e-11,7.559811200001836e-15,1.8243901775675704e-18
2140,5.656526249178263e-08,1.2872727606339957e-11,5.009115662513683e-15,1.3479025950017873e-18
2144,7.741150917043503e-08,1.4957352274199334e-11,6.589205375665061e-15,1.643074290953384e-18
2145,7.773855355253055e-08,1.499005671240888e-11,6.613994464648823e-15,1.6477050643680396e-18
2146,4.993694868065405e-08,1.2209896225227051e-11,4.5067072131663346e-15,1.2540492189434753e-18
2148,8.881650887081633e-08,1.609785224423765e-11,7.453673832884937e-15,1.8045629826969334e-18
2149,5.922011558154956e-08,1.3138212915316664e-11,5.210346422263676e-15,1.3854938938620074e-18
2153,8.137052808183419e-08,1.5353254165339318e-11,6.889288414713896e-15,1.6991318798517358e-18
2157,7.519536407573864e-08,1.4735737764729682e-11,6.4212275079476696e-15,1.611694862504611e-18
2159,8.510781337196226e-08,1.572698269435217e-11,7.172564638635176e-15,1.7520498393458503e-18
2160,1.0536485315369838e-07,1.775268667252604e-11,8.70799404573753e-15,2.038878680984502e-18
2161,8.72090451986738e-08,1.593710587702336e-11,7.331832388150145e-15,1.7818021574221254e-18
2162,6.358165275662036e-08,1.3574366632821591e-11,5.540939268548058e-15,1.447250925943817e-18
2164,8.310304944002323e-08,1.5526506301158256e-11,7.020608897393439e-15,1.7236634550294486e-18
2165,9.019610461028548e-08,1.6235811818184602e-11,7.558243498103421e-15,1.824097320001161e-18
2170,8.693267379828519e-08,1.5909468736984496e-11,7.310884175577577e-15,1.777888886308002e-18
2179,9.145540054433977e-08,1.6361741411590053e-11,7.653694759996822e-15,1.841928276445781e-18
2182,8.901109019107565e-08,1.6117310376263587e-11,7.468422576256018e-15,1.8073181500508934e-18
2187,8.571396450440588e-08,1.578759780759656e-11,7.21850927239857e-15,1.7606326149660827e-18
2194,8.57076052472455e-08,1.578696188188052e-11,7.218027257723346e-15,1.7605425712881987e-18
2196,8.52983884406227e-08,1.574604020121823e-11,7.18700971885591e-15,1.7547482803213356e-18
2197,1.0765854911369872e-07,1.7982056268526107e-11,8.881850061516874e-15,2.0713561881803622e-18
2200,8.95576862951518e-08,1.617196998667122e-11,7.509853098239916e-15,1.815057658343597e-18
2202,9.422268623079495e-08,1.6638469980235598e-11,7.86344760970331e-15,1.8811115607006085e-18
2206,9.028642211072226e-08,1.624484356822828e-11,7.565089322944599e-15,1.82537616746896e-18
2214,8.856768657686985e-08,1.607297001484299e-11,7.434813768858577e-15,1.8010397921856078e-18
2216,8.171425782491123e-08,1.538762713964702e-11,6.915342209409606e-15,1.7039989090477997e-18
2218,8.837913355672011e-08,1.605411471282801e-11,7.420521954503898e-15,1.7983699823348213e-18
2225,6.542740023141236e-08,1.3758941380299785e-11,5.680841987869372e-15,1.4733857223332909e-18
2230,7.997412375555603e-08,1.5213613732711468e-11,6.783444703595476e-15,1.6793595419543356e-18
2239,8.195959233146861e-08,1.5412160590302776e-11,6.933937908485281e-15,1.7074727143563764e-18
2244,8.677902472390487e-08,1.589410382954646e-11,7.299237986908378e-15,1.7757132976485424e-18
2247,9.092212510571047e-08,1.630841386772711e-11,7.613273908807336e-15,1.834377381646517e-18
2249,9.287702293408469e-08,1.650390365056455e-11,7.761449932841867e-15,1.8620576886250336e-18
2256,8.227458883866143e-08,1.5443660241022068e-11,6.957813800791838e-15,1.7119328963104937e-18
2265,7.283027205605437e-08,1.4499228562761242e-11,6.241959861901954e-15,1.5782064253151617e-18
2266,8.096491665817296e-08,1.5312693022973187e-11,6.858544154226852e-15,1.69338863917799e-18
2267,9.122099990020812e-08,1.6338301347176883e-11,7.635927818433717e-15,1.8386092887772945e-18
2273,7.678608339119002e-08,1.4894809696274838e-11,6.541799775253569e-15,1.6342185966503333e-18
2280,7.935025174659446e-08,1.5151226531815306e-11,6.73615687481354e-15,1.6705258482069127e-18
2281,7.916439462519614e-08,1.5132640819675476e-11,6.7220694023699276e-15,1.6678942108395893e-18
2284,8.600310165378983e-08,1.5816511522534952e-11,7.240425094583519e-15,1.764726642253686e-18
2286,7.81045218367781e-08,1.5026653540833647e-11,6.641733881254357e-15,1.6528869794048976e-18
2292,8.90782613306634e-08,1.612402749022237e-11,7.473513968885095e-15,1.8082692574371204e-18
2294,8.311885904026405e-08,1.5528087261182338e-11,7.021807222784801e-15,1.7238873105074801e-18
2309,9.525115268976731e-08,1.674131662613282e-11,7.941402615091039e-15,1.8956740953191793e-18
2310,8.609547123007168e-08,1.582574848016313e-11,7.247426461282346e-15,1.7660345460171707e-18
2312,8.124721994350861e-08,1.5340923351506758e-11,6.879941987804528e-15,1.6973859026081885e-18
2313,9.975839504589877e-08,1.719204086174605e-11,8.283039524190701e-15,1.9594942347829656e-18
2315,8.526079843466527e-08,1.5742281200622483e-11,7.184160496996151e-15,1.754216025955341e-18
2318,1.1003683180379963e-07,1.8219884537536236e-11,9.062117525081604e-15,2.105031398203197e-18
2326,9.89601127498261e-08,1.7112212632138772e-11,8.222531862372105e-15,1.9481909847153203e-18
2327,8.610924370733063e-08,1.582712572788902e-11,7.248470378203074e-15,1.7662295569240574e-18
2333,1.0127256570078333e-07,1.7343457927234512e-11,8.397809607871799e-15,1.9809340808642917e-18
2334,5.146039054779613e-08,1.2362240411941274e-11,4.622180029926554e-15,1.2756203404283706e-18
2335,8.280094531205456e-08,1.5496295888361384e-11,6.997710212931738e-15,1.7193858222650782e-18
2337,8.599274659924009e-08,1.5815476017079974e-11,7.239640209159037e-15,1.76458002022334e-18
2342,7.021055213737516e-08,1.4237256570893482e-11,6.043392102503297e-15,1.5411125933541174e-18
2343,8.009390218036798e-08,1.522559157519267e-11,6.792523587666113e-15,1.681055540343651e-18
2345,1.1159978935123571e-07,1.837618029227983e-11,9.18058552466314e-15,2.1271620405720614e-18
2350,8.344696545982646e-08,1.5560897903138585e-11,7.0466768113665155e-15,1.728533121804259e-18
2351,7.659146418164083e-08,1.4875347775319907e-11,6.527048159975692e-15,1.6314628928043077e-18
2353,9.885312526558941e-08,1.7101513883715098e-11,8.214422497368194e-15,1.9466760991987746e-18
2354,9.568401101210366e-08,1.6784602458366462e-11,7.974212117584253e-15,1.901803137495486e-18
2355,9.193982805212786e-08,1.641018416236887e-11,7.69041306874684e-15,1.8487875106879934e-18
2361,1.1578992774113581e-07,1.8795194131269893e-11,9.498186801700747e-15,2.186492157589669e-18
2365,5.545341878063305e-08,1.276154323522499e-11,4.9248408845305635e-15,1.3321594831163183e-18
2366,7.984480083417271e-08,1.5200681440573127e-11,6.7736423722260445e-15,1.6775283986018333e-18
2368,9.333008153337952e-08,1.654920951049404e-11,7.795790562272096e-15,1.8684727559117813e-18
2369,9.688473710659026e-08,1.6904675067815144e-11,8.065223942372814e-15,1.9188047763587034e-18
2370,6.619809945211381e-08,1.3836011302369516e-11,5.739258926387519e-15,1.4842984108162175e-18
2372,9.385373152107546e-08,1.6601574509263645e-11,7.835481830038756e-15,1.8758873594774187e-18
2374,7.191273243790342e-08,1.4407474600946133e-11,6.1724128142054474e-15,1.5652145553940152e-18
2375,9.520362905464335e-08,1.673656426262042e-11,7.937800450723097e-15,1.8950011860807156e-18
2377,9.310258993230173e-08,1.652646035038626e-11,7.77854730768371e-15,1.8652515965951826e-18
2378,1.0753524004899869e-07,1.79697253620561e-11,8.872503564390803e-15,2.0696101978198476e-18
2381,9.740762961002857e-08,1.6956964318158994e-11,8.104857794859805e-15,1.926208654352664e-18
2384,7.850690685857391e-08,1.5066892043013232e-11,6.6722335891139365e-15,1.6585845359550157e-18
2391,9.082547020793429e-08,1.629874837794949e-11,7.605947726206863e-15,1.8330088000241997e-18
2396,8.220563458047356e-08,1.5436764815203276e-11,6.952587252544544e-15,1.710956540919223e-18
2398,8.246376690459286e-08,1.5462578047615223e-11,6.972152991944128e-15,1.7146115564750195e-18
2403,8.017276128707905e-08,1.5233477485863777e-11,6.7985008969258384e-15,1.6821721430888844e-18
2405,9.061804286796454e-08,1.627800564395251e-11,7.590225288917987e-15,1.8300717399063956e-18
2406,8.900536348394643e-08,1.6116737705550665e-11,7.467988507180437e-15,1.8072370629429065e-18
2429,8.87730167595314e-08,1.6093503033109153e-11,7.450377247235534e-15,1.8039471576783377e-18
2431,8.488768500644543e-08,1.5704969857800484e-11,7.155879497598101e-15,1.7489329395039548e-18
2435,8.574805446363057e-08,1.5791006803519027e-11,7.221093200082206e-15,1.7611153105435847e-18
2441,8.935814336473054e-08,1.6152015693629078e-11,7.494728278095944e-15,1.812232237245223e-18
2442,8.740746023523073e-08,1.595694738067905e-11,7.346871716957482e-15,1.7846116081470356e-18
2444,9.163483224946982e-08,1.6379684582103057e-11,7.667295203081885e-15,1.844468933357661e-18
2446,8.935538799747379e-08,1.6151740156903406e-11,7.494519428631317e-15,1.8121932227195537e-18
2447,8.162917557950373e-08,1.5379118915106268e-11,6.9088932028899694e-15,1.7027941899892802e-18
2448,8.656620333573726e-08,1.5872821690729693e-11,7.283106695200718e-15,1.772699860695178e-18
2449,8.735120413111892e-08,1.5951321770267873e-11,7.342607654808572e-15,1.7838150518213653e-18
2450,5.963946335069637e-08,1.3180147692231334e-11,5.242131860979702e-15,1.3914316338360646e-18
2451,8.944200963859867e-08,1.6160402321015902e-11,7.501085117226863e-15,1.8134197387975407e-18
2453,8.509590007709868e-08,1.572579136486581e-11,7.171661642764797e-15,1.751881153466638e-18
2466,9.668776888069636e-08,1.6884978245225756e-11,8.05029427794203e-15,1.9160158116984427e-18
2467,9.52569437311274e-08,1.674189573026883e-11,7.941841560529159e-15,1.8957560933654436e-18
2468,7.667333089273421e-08,1.488353444642925e-11,6.53325343759917e-15,1.6326220816179096e-18
2471,8.058206923196823e-08,1.527440828035271e-11,6.829525343829976e-15,1.6879677245248211e-18
2472,7.262593850800042e-08,1.4478795207955846e-11,6.22647192576123e-15,1.575313171635072e-18
2474,8.966466526514564e-08,1.61826678836706e-11,7.517961817887011e-15,1.8165724233030216e-18
2475,9.611232623993817e-08,1.682743398114992e-11,8.00667726567168e-15,1.907867851885135e-18
2477,8.204539108262917e-08,1.5420740465418833e-11,6.9404412242236136e-15,1.7086875787528818e-18
2478,7.469740495461107e-08,1.4685941852616907e-11,6.383483539117463e-15,1.604644027859699e-18
2479,8.288013798421747e-08,1.550421515557768e-11,7.003712805560083e-15,1.7205071481185842e-18
2480,8.694171400133378e-08,1.5910372757289355e-11,7.311569398776848e-15,1.7780168907448075e-18
2481,8.189394156055149e-08,1.540559551321106e-11,6.928961755732895e-15,1.7065431345768163e-18
2482,9.196068458007375e-08,1.641226981516346e-11,7.69199393775254e-15,1.849082827961187e-18
2484,9.90845820123068e-08,1.7124659558386847e-11,8.231966299385237e-15,1.9499534028554654e-18
2515,8.731013730793715e-08,1.59472150879497e-11,7.339494899507257e-15,1.783233567584284e-18
2519,8.013695080485222e-08,1.5229896437641093e-11,6.795786558202805e-15,1.6816650858265048e-18
2520,7.110171359280993e-08,1.4326372716436777e-11,6.1109397560544024e-15,1.5537309626089027e-18
2526,5.794569302000626e-08,1.301077065916233e-11,5.113748602485857e-15,1.3674487524679922e-18
2528,5.7508282631747684e-08,1.2967029620336469e-11,5.080594065577177e-15,1.3612552554745165e-18
2536,8.398569026184623e-08,1.561477038334056e-11,7.087510709718352e-15,1.7361611766726045e-18
2537,7.813324356084163e-08,1.5029525713239998e-11,6.643910911078309e-15,1.6532936636456245e-18
2540,8.40098317380243e-08,1.5617184530958365e-11,7.089340569009445e-15,1.736503007054646e-18
2541,9.095485863763776e-08,1.6311687220919838e-11,7.61575502293166e-15,1.8348408709394544e-18
2543,8.843897130997809e-08,1.606009848815381e-11,7.425057496073506e-15,1.799217252895485e-18
2551,6.256953686547562e-08,1.3473155043707666e-11,5.464223592447556e-15,1.4329199066148582e-18
2554,1.1184925672864416e-07,1.840112703002068e-11,9.199494484289657e-15,2.1306943651199547e-18
2562,9.140053577021403e-08,1.635625493417748e-11,7.649536156937617e-15,1.8411514206080667e-18
2564,8.622818846626381e-08,1.5839020203782345e-11,7.257486072631012e-15,1.7679137510507114e-18
2569,7.373543168202718e-08,1.4589744525358523e-11,6.3105685393205294e-15,1.5910230011729004e-18
2576,8.155216933165732e-08,1.5371418290321627e-11,6.903056335373886e-15,1.7017038227339102e-18
2577,9.545377573594392e-08,1.676157893075049e-11,7.956760899766798e-15,1.898543129208154e-18
2578,7.201186432046984e-08,1.441738778920278e-11,6.179926745624545e-15,1.5666182097952675e-18
2581,9.949681486491246e-08,1.716588284364743e-11,8.263212446467143e-15,1.9557903994192416e-18
2583,9.610690752331022e-08,1.6826892109487126e-11,8.006266541451905e-15,1.9077911257578075e-18
2585,9.353229459713336e-08,1.6569430816869426e-11,7.811117771377332e-15,1.8713359846690753e-18
2605,9.998640529891822e-08,1.7214841887047998e-11,8.300322091208354e-15,1.9627227379334735e-18
2608,8.845684456314917e-08,1.6061885813470918e-11,7.426412240834593e-15,1.7994703285945315e-18
2662,8.622586918417176e-08,1.583878827557314e-11,7.257310277254894e-15,1.7678809112575798e-18
2663,8.259684767857557e-08,1.5475886125013494e-11,6.982240158484485e-15,1.7164959090091075e-18
2678,8.924993016202796e-08,1.614119437335882e-11,7.486526006912372e-15,1.810699996211211e-18
2681,8.540551413217338e-08,1.5756752770373297e-11,7.195129559604378e-15,1.7562651227794782e-18
2682,8.721197418450757e-08,1.5937398775606737e-11,7.332054397438305e-15,1.7818436302939235e-18
2683,9.176904544234293e-08,1.639310590139037e-11,7.677468203943754e-15,1.84636932033716e-18
2707,6.16483110264741e-08,1.3381032459808024e-11,5.3943971390753824e-15,1.4198758417794238e-18
2708,9.30241269677571e-08,1.651861405393179e-11,7.772600024940114e-15,1.8641406030110084e-18
2710,8.897756679937782e-08,1.6113958037093803e-11,7.46588159287477e-15,1.8068434767663417e-18
2717,7.973935764738005e-08,1.5190137121893855e-11,6.765650060835808e-15,1.676035379510579e-18
2719,9.317620360386117e-08,1.6533821717542203e-11,7.784127026995856e-15,1.866293926786053e-18
2720,7.292425700673037e-08,1.4508627057828847e-11,6.249083669657078e-15,1.5795372019155101e-18
2722,9.185402626674825e-08,1.640160398383091e-11,7.683909523022828e-15,1.8475726033285694e-18
2723,8.721090963462361e-08,1.5937292320618342e-11,7.331973707405862e-15,1.781828556837319e-18
2724,9.016701233800068e-08,1.6232902590956124e-11,7.556038381715897e-15,1.8236853889959407e-18
2725,9.217264942227931e-08,1.643346629938401e-11,7.708060305568426e-15,1.852084136682156e-18
2726,8.336327271289853e-08,1.5552528628445785e-11,7.040333125113295e-15,1.7273480773005434e-18
2727,8.776134177166465e-08,1.5992335534322446e-11,7.373694990423197e-15,1.7896223813037414e-18
2732,9.894714498771732e-08,1.7110915855927896e-11,8.221548940706323e-15,1.9480073681442726e-18
2733,8.974002969365694e-08,1.6190204326521727e-11,7.523674239891044e-15,1.8176395432753156e-18
2746,1.0385494611071847e-07,1.7601695968228057e-11,8.593547132429277e-15,2.017499205365839e-18
2747,8.392046724134261e-08,1.5608248081290197e-11,7.0825669793026375e-15,1.7352376536099653e-18
2749,9.146555689134598e-08,1.6362757046290672e-11,7.65446458392125e-15,1.8420720848836604e-18
2750,1.0493651533013667e-07,1.7709852890169878e-11,8.675527184954455e-15,2.0328136466514514e-18
2754,1.0168019952103259e-07,1.738422130925945e-11,8.428707160608236e-15,1.9867059575913244e-18
2756,8.37240320909627e-08,1.5588604566252207e-11,7.067677720569295e-15,1.7324562370136778e-18
2761,9.029416481691862e-08,1.6245617838847916e-11,7.565676199354603e-15,1.8254858000447643e-18
2762,7.848683222961162e-08,1.5064884580117004e-11,6.670711985958812e-15,1.6583002899529533e-18
2763,9.508636840037545e-08,1.6724838197193634e-11,7.928912406922082e-15,1.8933408379747815e-18
2765,9.64618886098003e-08,1.6862390218136142e-11,8.033173157869455e-15,1.912817467954824e-18
2771,7.886692757798237e-08,1.5102894114954083e-11,6.699522196220502e-15,1.6636822366569192e-18
2780,8.22082235855768e-08,1.5437023715713602e-11,6.952783492203128e-15,1.7109931998458362e-18
2782,8.765608869320593e-08,1.598181022647658e-11,7.365717088735933e-15,1.788132054044748e-18
2783,9.041000278868612e-08,1.6257201636024663e-11,7.574456407629222e-15,1.8271260037279202e-18
2787,7.806755002378077e-08,1.5022956359533915e-11,6.63893151676667e-15,1.6523634783203577e-18
2788,8.480892732073654e-08,1.56970940892296e-11,7.149909875778935e-15,1.747817772825831e-18
2789,8.893034157192445e-08,1.6109235514348467e-11,7.46230204700972e-15,1.8061747928207836e-18
2793,9.048053319664053e-08,1.6264254676820106e-11,7.579802423811e-15,1.8281246765563223e-18
2794,9.014686780478909e-08,1.6230888137634964e-11,7.55451148000574e-15,1.8234001531871214e-18
2795,8.760158488447079e-08,1.5976359845603066e-11,7.361585845887382e-15,1.7873603092837752e-18
2796,8.812246241782986e-08,1.602844759893898e-11,7.401066969034504e-15,1.7947356563798344e-18
2799,1.0157296337108708e-07,1.73734976942649e-11,8.420578947409023e-15,1.9851875511014303e-18
2800,8.01700740338072e-08,1.5233208760536592e-11,6.798297210318991e-15,1.6821340930207866e-18
2801,8.594669958302195e-08,1.5810871315458164e-11,7.23614996855269e-15,1.7639280191182884e-18
2802,8.451433542556454e-08,1.5667634899712387e-11,7.127580598460303e-15,1.7436465092572763e-18
2803,8.669447026909729e-08,1.5885648384065698e-11,7.292828985503834e-15,1.7745160518224407e-18
2805,9.701866922808724e-08,1.691806827996485e-11,8.075375638776521e-15,1.9207011835179482e-18
2809,9.102672678954159e-08,1.6318874036110222e-11,7.621202436524976e-15,1.8358584855062126e-18
